Date,Name,Open,High,Low,Close,Adj_Close,30-day_arithmetic_returns,Volatility
2023-02-13,AAPL,150.9499969,154.2599945,150.9199982,153.8500061,153.6374969,0.005915571,0.003918769
2023-02-14,AAPL,152.1199951,153.7700043,150.8600006,153.1999969,152.9883881,0.005692444,0.003975132
2023-02-15,AAPL,153.1100006,155.5,152.8800049,155.3300018,155.115448,0.007402715,0.004006403
2023-02-16,AAPL,153.5099945,156.3300018,153.3500061,153.7100067,153.4976959,0.006711261,0.003963386
2023-02-17,AAPL,152.3500061,153.0,150.8500061,152.5500031,152.3392944,0.006813193,0.003901846
2023-02-21,AAPL,150.1999969,151.3000031,148.4100037,148.4799957,148.2749023,0.004697394,0.003765092
2023-02-22,AAPL,148.8699951,149.9499969,147.1600037,148.9100037,148.7043152,0.004657635,0.003590259
2023-02-23,AAPL,150.0899963,150.3399963,147.2400055,149.3999939,149.193634,0.004618771,0.003430415
2023-02-24,AAPL,147.1100006,147.1900024,145.7200012,146.7100067,146.5073547,0.003314854,0.00331441
2023-02-27,AAPL,147.7100067,149.1699982,147.4499969,147.9199982,147.715683,0.00360975,0.00322004
2023-02-28,AAPL,147.0500031,149.0800018,146.8300018,147.4100037,147.2063904,0.003157517,0.003034785
2023-03-01,AAPL,146.8300018,147.2299957,145.0099945,145.3099976,145.1092834,0.002390772,0.002842455
2023-03-02,AAPL,144.3800049,146.7100067,143.8999939,145.9100037,145.7084656,0.00270741,0.002616258
2023-03-03,AAPL,148.0399933,151.1100006,147.3300018,151.0299988,150.8213806,0.003862285,0.002375287
2023-03-06,AAPL,153.7899933,156.3000031,153.4600067,153.8300018,153.6175232,0.003839576,0.002215124
2023-03-07,AAPL,153.6999969,154.0299988,151.1300049,151.6000061,151.3906097,0.002573013,0.00212839
2023-03-08,AAPL,152.8099976,153.4700012,151.8300018,152.8699951,152.658844,0.002516818,0.00203182
2023-03-09,AAPL,153.5599976,154.5399933,150.2299957,150.5899963,150.3819885,0.002176356,0.001933808
2023-03-10,AAPL,150.2100067,150.9400024,147.6100006,148.5,148.2948761,0.001220284,0.001864549
2023-03-13,AAPL,147.8099976,153.1399994,147.6999969,150.4700012,150.2621613,0.001206343,0.00180928
2023-03-14,AAPL,151.2799988,153.3999939,150.1000061,152.5899963,152.3792267,0.002345249,0.001688581
2023-03-15,AAPL,151.1900024,153.25,149.9199982,152.9900055,152.7786865,0.002131936,0.001683308
2023-03-16,AAPL,152.1600037,156.4600067,151.6399994,155.8500061,155.6347351,0.002491712,0.001690925
2023-03-17,AAPL,156.0800018,156.7400055,154.2799988,155.0,154.7859039,0.001074493,0.001773007
2023-03-20,AAPL,155.0700073,157.8200073,154.1499939,157.3999939,157.1825867,0.000777291,0.0018425
2023-03-21,AAPL,157.3200073,159.3999939,156.5399933,159.2799988,159.0599823,0.00177305,0.001878212
2023-03-22,AAPL,159.3000031,162.1399994,157.8099976,157.8300018,157.6119995,0.000828115,0.001921708
2023-03-23,AAPL,158.8300018,161.5500031,157.6799927,158.9299927,158.7104645,0.001648853,0.001935194
2023-03-24,AAPL,158.8600006,160.3399963,157.8500061,160.25,160.028656,0.002156095,0.001922382
2023-03-27,AAPL,159.9400024,160.7700043,157.8699951,158.2799988,158.0613708,0.001664444,0.001866392
2023-03-28,AAPL,157.9700012,158.4900055,155.9799957,157.6499939,157.4322357,0.000904873,0.00183892
2023-03-29,AAPL,159.3699951,161.0500031,159.3500061,160.7700043,160.5479431,0.001705398,0.00178326
2023-03-30,AAPL,161.5299988,162.4700012,161.2700043,162.3600006,162.1357422,0.001571613,0.001581885
2023-03-31,AAPL,162.4400024,165.0,161.9100037,164.8999939,164.672226,0.002440731,0.001389358
2023-04-03,AAPL,164.2700043,166.2899933,164.2200012,166.1699982,165.9404755,0.00294901,0.001138097
2023-04-04,AAPL,166.6000061,166.8399963,165.1100006,165.6300049,165.4012299,0.003730018,0.001084175
2023-04-05,AAPL,164.7400055,165.0500031,161.8000031,163.7599945,163.5337982,0.003257139,0.001011386
2023-04-06,AAPL,162.4299927,164.9600067,162.0,164.6600037,164.4325562,0.003330649,0.00093653
2023-04-10,AAPL,161.4199982,162.0299988,160.0800018,162.0299988,161.8061829,0.003398415,0.000939735
2023-04-11,AAPL,162.3500061,162.3600006,160.5099945,160.8000031,160.5778961,0.002870459,0.000913941
2023-04-12,AAPL,161.2200012,162.0599976,159.7799988,160.1000061,159.8788605,0.002840277,0.000905352
2023-04-13,AAPL,161.6300049,165.8000031,161.4199982,165.5599976,165.3313141,0.004451934,0.000988485
2023-04-14,AAPL,164.5899963,166.3200073,163.8200073,165.2100067,164.9818115,0.004243829,0.001045877
2023-04-17,AAPL,165.0899963,165.3899994,164.0299988,165.2299957,165.00177,0.003078194,0.001017469
2023-04-18,AAPL,166.1000061,167.4100037,165.6499939,166.4700012,166.2400665,0.002710371,0.000981607
2023-04-19,AAPL,165.8000031,168.1600037,165.5399933,167.6300049,167.398468,0.003425862,0.001000881
2023-04-20,AAPL,166.0899963,167.8699951,165.5599976,166.6499939,166.4197998,0.002951743,0.001006306
2023-04-21,AAPL,165.0500031,166.4499969,164.4900055,165.0200043,164.7920685,0.003122869,0.001014554
2023-04-24,AAPL,165.0,165.6000061,163.8899994,165.3300018,165.1016388,0.003648112,0.001013207
2023-04-25,AAPL,165.1900024,166.3099976,163.7299957,163.7700043,163.5437927,0.002891388,0.000985875
2023-04-26,AAPL,163.0599976,165.2799988,162.8000031,163.7599945,163.5337982,0.002419713,0.000985443
2023-04-27,AAPL,165.1900024,168.5599976,165.1900024,168.4100037,168.1773834,0.003278839,0.000990912
2023-04-28,AAPL,168.4900055,169.8500061,167.8800049,169.6799927,169.4456177,0.002907073,0.000992423
2023-05-01,AAPL,169.2799988,170.4499969,168.6399994,169.5899963,169.3557434,0.003071193,0.000952626
2023-05-02,AAPL,170.0899963,170.3500061,167.5399933,168.5399933,168.3071899,0.002348684,0.000885933
2023-05-03,AAPL,169.5,170.9199982,167.1600037,167.4499969,167.2187042,0.001734974,0.000887364
2023-05-04,AAPL,164.8899994,167.0399933,164.3099976,165.7899933,165.5609894,0.001707971,0.000835738
2023-05-05,AAPL,170.9799957,174.3000031,170.7599945,173.5700073,173.3302612,0.003039889,0.000810831
2023-05-08,AAPL,172.4799957,173.8500061,172.1100006,173.5,173.2603455,0.002749588,0.000801894
2023-05-09,AAPL,173.0500031,173.5399933,171.6000061,171.7700043,171.5327454,0.002826995,0.000771914
2023-05-10,AAPL,173.0200043,174.0299988,171.8999939,173.5599976,173.3202667,0.003307035,0.000682173
2023-05-11,AAPL,173.8500061,174.5899963,172.1699982,173.75,173.5100098,0.002683834,0.000643731
2023-05-12,AAPL,173.6199951,174.0599976,171.0,172.5700073,172.5700073,0.002173586,0.000607099
2023-05-15,AAPL,173.1600037,173.2100067,171.4700012,172.0700073,172.0700073,0.001555534,0.000654214
2023-05-16,AAPL,171.9900055,173.1399994,171.8000031,172.0700073,172.0700073,0.001298812,0.000720874
2023-05-17,AAPL,171.7100067,172.9299927,170.4199982,172.6900024,172.6900024,0.001527238,0.000745377
2023-05-18,AAPL,173.0,175.2400055,172.5800018,175.0500031,175.0500031,0.002359119,0.000745597
2023-05-19,AAPL,176.3899994,176.3899994,174.9400024,175.1600037,175.1600037,0.00219687,0.000746426
2023-05-22,AAPL,173.9799957,174.7100067,173.4499969,174.1999969,174.1999969,0.00254659,0.000737478
2023-05-23,AAPL,173.1300049,173.3800049,171.2799988,171.5599976,171.5599976,0.00229446,0.000741245
2023-05-24,AAPL,171.0899963,172.4199982,170.5200043,171.8399963,171.8399963,0.002493971,0.000741892
2023-05-25,AAPL,172.4100037,173.8999939,171.6900024,172.9900055,172.9900055,0.00158026,0.00069183
2023-05-26,AAPL,173.3200073,175.7700043,173.1100006,175.4299927,175.4299927,0.002120885,0.000623729
